#,RA,Dec,image_nb,ccd,X,Y,CaHK_uncalib,d_CaHK,flag,Xg,Yg,run,FOV_corr,CaHK_calib
250.66256667,44.58306389,2654,2,866.37,2219.13,25.57,0.01,0,3299.6,2219.1,,17Am05,,
250.69252917,44.60087778,2654,2,1283.43,1868.52,25.588,0.01,0,2882.6,1868.5,,17Am05,,
250.66850417,44.511275,2654,2,943.23,3615.31,25.591,0.01,0,3222.8,3615.3,,17Am05,,
250.62561667,44.499175,2654,2,348.36,3853.74,25.621,0.011,0,3817.6,3853.7,,17Am05,,
250.67177917,44.50084167,2654,2,987.97,3817.75,25.629,0.011,0,3178.0,3817.8,,17Am05,,
250.60537083,44.565025,2654,2,73.26,2575.61,25.632,0.011,0,4092.7,2575.6,,17Am05,,
250.68015833,44.497075,2654,2,1103.62,3890.11,25.64,0.011,0,3062.4,3890.1,,17Am05,,
250.61865417,44.49011667,2654,2,251.34,4029.95,25.669,0.011,0,3914.7,4029.9,,17Am05,,
250.685725,44.51563333,2654,2,1182.13,3529.07,25.701,0.011,-1,2983.9,3529.1,,17Am05,,
250.72514583,44.63375556,2654,2,1739.35,1222.18,25.709,0.011,0,2426.6,1222.2,,17Am05,,
250.6712875,44.67851944,2654,2,997.31,352.66,25.719,0.011,-1,3168.7,352.7,,17Am05,,
250.7368,44.56413611,2654,2,1894.4,2579.77,25.723,0.011,0,2271.6,2579.8,,17Am05,,
250.74177917,44.65671944,2654,2,1972.94,770.3,25.746,0.011,0,2193.1,770.3,,17Am05,,
250.73494583,44.51449167,2654,2,1865.26,3546.22,25.774,0.011,0,2300.7,3546.2,,17Am05,,
250.63335,44.63564167,2654,2,466.96,1196.08,25.792,0.012,0,3699.0,1196.1,,17Am05,,
250.65094583,44.65748611,2654,2,712.91,766.9,25.804,0.012,0,3453.1,766.9,,17Am05,,
250.61811667,44.54492222,2654,2,247.74,2965.64,25.804,0.012,-1,3918.3,2965.6,,17Am05,,
250.70389167,44.48736111,2654,2,1432.3,4076.55,25.823,0.012,-1,2733.7,4076.6,,17Am05,,
250.73758333,44.53505556,2654,2,1903.13,3145.91,25.828,0.012,0,2262.9,3145.9,,17Am05,,
250.65413333,44.60591667,2654,2,751.91,1774.38,25.839,0.012,0,3414.1,1774.4,,17Am05,,
250.70437917,44.53630556,2654,2,1442.43,3125.28,25.868,0.012,0,2723.6,3125.3,,17Am05,,
250.65626667,44.57942778,2654,2,779.0,2290.73,25.874,0.012,0,3387.0,2290.7,,17Am05,,
250.74594583,44.60403611,2654,2,2025.49,1800.2,25.885,0.012,-1,2140.5,1800.2,,17Am05,,
250.72872917,44.678425,2654,2,1794.07,346.81,25.929,0.012,0,2371.9,346.8,,17Am05,,
250.72282083,44.52136389,2654,2,1697.28,3413.92,25.933,0.013,0,2468.7,3413.9,,17Am05,,
250.7456375,44.475075,2654,2,2011.29,4310.95,25.935,0.013,0,2154.7,4311.0,,17Am05,,
250.71458333,44.55158056,2654,2,1585.01,2826.94,25.937,0.013,0,2581.0,2826.9,,17Am05,,
250.66407917,44.52705833,2654,2,883.03,3309.05,25.944,0.013,0,3283.0,3309.1,,17Am05,,
250.73439167,44.53558611,2654,2,1858.77,3136.07,25.945,0.013,0,2307.2,3136.1,,17Am05,,
250.609325,44.59496944,2654,2,130.69,1992.01,25.965,0.013,0,4035.3,1992.0,,17Am05,,
250.69938333,44.52141389,2654,2,1371.99,3415.38,25.971,0.013,-1,2794.0,3415.4,,17Am05,,
250.60332083,44.52243611,2654,2,41.55,3403.76,25.971,0.013,0,4124.5,3403.8,,17Am05,,
250.70095833,44.49811111,2654,2,1392.41,3867.99,25.98,0.013,0,2773.6,3868.0,,17Am05,,
250.63961667,44.5056,2654,2,542.82,3727.95,26.016,0.013,0,3623.2,3727.9,,17Am05,,
250.60439583,44.50342778,2654,2,54.92,3772.65,26.033,0.013,0,4111.1,3772.6,,17Am05,,
250.60327083,44.51979167,2654,2,40.6,3454.97,26.039,0.013,0,4125.4,3455.0,,17Am05,,
250.6317875,44.69052222,2654,2,451.43,121.97,26.039,0.013,0,3714.6,122.0,,17Am05,,
250.617775,44.60890556,2654,2,248.79,1719.49,26.04,0.013,0,3917.2,1719.5,,17Am05,,
250.69578333,44.65220556,2654,2,1333.76,865.08,26.048,0.013,0,2832.2,865.1,,17Am05,,
250.6355625,44.55310278,2654,2,490.01,2805.14,26.068,0.014,0,3676.0,2805.1,,17Am05,,
250.66647083,44.68135,2654,2,930.99,297.78,26.07,0.013,0,3235.0,297.8,,17Am05,,
250.7066875,44.644675,2654,2,1484.17,1010.95,26.07,0.013,0,2681.8,1011.0,,17Am05,,
250.67449583,44.63819444,2654,2,1037.16,1141.68,26.071,0.013,0,3128.8,1141.7,,17Am05,,
250.64064167,44.62537222,2654,2,566.91,1395.89,26.083,0.014,0,3599.1,1395.9,,17Am05,,
250.67659583,44.51045,2654,2,1055.26,3630.63,26.087,0.014,0,3110.7,3630.6,,17Am05,,
250.65392083,44.484575,2654,2,739.35,4134.9,26.093,0.014,0,3426.6,4134.9,,17Am05,,
250.73020833,44.49052222,2654,2,1797.72,4012.59,26.104,0.014,0,2368.3,4012.6,,17Am05,,
250.63094167,44.67639444,2654,2,438.07,398.99,26.105,0.014,0,3727.9,399.0,,17Am05,,
250.60275,44.66661944,2654,2,46.81,593.15,26.129,0.014,0,4119.2,593.2,,17Am05,,
250.69759167,44.63618056,2654,2,1357.05,1178.29,26.138,0.014,0,2808.9,1178.3,,17Am05,,
250.63256667,44.69254722,2654,2,462.63,82.21,26.154,0.014,1,3703.4,82.2,,17Am05,,
250.64853333,44.51571667,2654,2,666.86,3530.77,26.161,0.014,0,3499.1,3530.8,,17Am05,,
250.7441875,44.58691111,2654,2,1999.23,2134.79,26.167,0.014,0,2166.8,2134.8,,17Am05,,
250.69187917,44.65921389,2654,2,1280.73,728.29,26.168,0.014,0,2885.3,728.3,,17Am05,,
250.61795417,44.58801111,2654,2,249.12,2126.89,26.178,0.014,0,3916.9,2126.9,,17Am05,,
250.62732917,44.68188889,2654,2,388.77,291.71,26.179,0.014,0,3777.2,291.7,,17Am05,,
250.65493333,44.60050278,2654,2,762.38,1879.8,26.198,0.015,-1,3403.6,1879.8,,17Am05,,
250.63214583,44.62489167,2654,2,449.23,1406.17,26.202,0.015,0,3716.8,1406.2,,17Am05,,
250.7467625,44.55451944,2654,2,2032.15,2765.97,26.22,0.015,0,2133.9,2766.0,,17Am05,,
250.67091667,44.518525,2654,2,977.06,3474.26,26.221,0.015,0,3188.9,3474.3,,17Am05,,
250.637225,44.63528611,2654,2,520.63,1202.55,26.233,0.015,0,3645.4,1202.6,,17Am05,,
250.67099583,44.66118889,2654,2,991.17,692.18,26.243,0.015,0,3174.8,692.2,,17Am05,,
250.67638333,44.63895,2654,2,1063.37,1126.73,26.247,0.015,0,3102.6,1126.7,,17Am05,,
250.65286667,44.50063889,2654,2,725.62,3823.19,26.248,0.015,0,3440.4,3823.2,,17Am05,,
250.70680417,44.4878,2654,2,1472.9,4067.74,26.261,0.015,0,2693.1,4067.7,,17Am05,,
250.7437,44.58695278,2654,2,1992.4,2133.97,26.268,0.015,0,2173.6,2134.0,,17Am05,,
250.6939125,44.47095833,2654,2,1293.01,4395.65,26.275,0.015,0,2873.0,4395.6,,17Am05,,
250.637075,44.52778611,2654,2,508.85,3297.22,26.276,0.015,0,3657.1,3297.2,,17Am05,,
250.6418125,44.5832,2654,2,579.19,2218.58,26.294,0.015,0,3586.8,2218.6,,17Am05,,
250.728175,44.55226667,2654,2,1773.93,2812.06,26.304,0.016,0,2392.1,2812.1,,17Am05,,
250.69049583,44.53377222,2654,2,1249.73,3175.97,26.305,0.016,0,2916.3,3176.0,,17Am05,,
250.69017083,44.52165278,2654,2,1244.3,3411.7,26.313,0.016,0,2921.7,3411.7,,17Am05,,
250.63562917,44.50389444,2654,2,487.1,3761.33,26.327,0.016,0,3678.9,3761.3,,17Am05,,
250.69677917,44.61806389,2654,2,1344.21,1532.39,26.329,0.016,0,2821.8,1532.4,,17Am05,,
250.6915375,44.55026944,2654,2,1265.4,2854.92,26.335,0.016,-1,2900.6,2854.9,,17Am05,,
250.69518333,44.64057778,2654,2,1324.17,1092.57,26.338,0.016,0,2841.8,1092.6,,17Am05,,
250.71803333,44.64222778,2654,2,1641.64,1057.49,26.355,0.016,0,2524.4,1057.5,,17Am05,,
250.73482917,44.6903,2654,2,1880.14,112.95,26.364,0.016,0,2285.9,112.9,,17Am05,,
250.6786625,44.65021389,2654,2,1096.38,906.13,26.365,0.016,0,3069.6,906.1,,17Am05,,
250.62151667,44.62658889,2654,2,302.31,1374.0,26.369,0.016,0,3863.7,1374.0,,17Am05,,
250.67221667,44.65900278,2654,2,1007.97,734.96,26.371,0.016,0,3158.0,735.0,,17Am05,,
250.67083333,44.66102778,2654,2,988.88,695.37,26.373,0.016,0,3177.1,695.4,,17Am05,,
250.71967917,44.48076944,2654,2,1651.09,4202.96,26.376,0.016,0,2514.9,4203.0,,17Am05,,
250.6630375,44.51932778,2654,2,868.08,3459.36,26.387,0.016,0,3297.9,3459.4,,17Am05,,
250.65162917,44.51884167,2654,2,709.85,3469.79,26.397,0.016,0,3456.1,3469.8,,17Am05,,
250.680275,44.6874,2654,2,1122.97,177.39,26.398,0.016,0,3043.0,177.4,,17Am05,,
250.6508125,44.65953056,2654,2,711.24,726.97,26.4,0.016,0,3454.8,727.0,,17Am05,,
250.61796667,44.49049167,2654,2,241.91,4022.81,26.404,0.017,0,3924.1,4022.8,,17Am05,,
250.62285,44.51642778,2654,2,311.37,3519.03,26.405,0.017,0,3854.6,3519.0,,17Am05,,
250.657275,44.57841667,2654,2,792.92,2310.28,26.415,0.017,0,3373.1,2310.3,,17Am05,,
250.67752083,44.52398333,2654,2,1069.09,3367.58,26.427,0.017,0,3096.9,3367.6,,17Am05,,
250.65341667,44.46549167,2654,2,731.4,4505.0,26.432,0.017,0,3434.6,4505.0,,17Am05,,
250.74319583,44.58691111,2654,2,1985.56,2134.93,26.442,0.017,0,2180.4,2134.9,,17Am05,,
250.6316875,44.60382778,2654,2,440.76,1817.32,26.446,0.017,0,3725.2,1817.3,,17Am05,,
250.72104583,44.67979722,2654,2,1687.63,321.09,26.446,0.017,0,2478.4,321.1,,17Am05,,
250.70558333,44.51809444,2654,2,1457.79,3479.29,26.447,0.017,0,2708.2,3479.3,,17Am05,,
250.64405833,44.54563889,2654,2,607.05,2949.51,26.481,0.017,0,3558.9,2949.5,,17Am05,,
250.61959583,44.63139722,2654,2,276.33,1280.24,26.49,0.017,-1,3889.7,1280.2,,17Am05,,
250.6113625,44.54783333,2654,2,154.61,2909.56,26.491,0.017,0,4011.4,2909.6,,17Am05,,
250.6373875,44.63501667,2654,2,522.87,1207.78,26.492,0.017,0,3643.1,1207.8,,17Am05,,
250.7459,44.47518611,2654,2,2014.71,4308.71,26.515,0.018,0,2151.3,4308.7,,17Am05,,
250.61310417,44.59623333,2654,2,182.97,1967.06,26.53,0.018,0,3983.0,1967.1,,17Am05,,
250.67145,44.66158056,2654,2,997.65,684.49,26.532,0.018,0,3168.4,684.5,,17Am05,,
250.65057083,44.57030833,2654,2,699.13,2468.89,26.532,0.018,0,3466.9,2468.9,,17Am05,,
250.7062,44.52571944,2654,2,1467.05,3330.97,26.534,0.018,0,2698.9,3331.0,,17Am05,,
250.62905417,44.47116667,2654,2,394.23,4396.71,26.547,0.018,0,3771.8,4396.7,,17Am05,,
250.63274583,44.50905833,2654,2,447.74,3661.29,26.569,0.018,0,3718.3,3661.3,,17Am05,,
250.70320833,44.67291667,2654,2,1439.2,458.41,26.574,0.018,-1,2726.8,458.4,,17Am05,,
250.68465,44.52376667,2654,2,1167.93,3371.07,26.574,0.018,0,2998.1,3371.1,,17Am05,,
250.73842917,44.67863333,2654,2,1928.82,341.29,26.584,0.018,-1,2237.2,341.3,,17Am05,,
250.70650833,44.53286111,2654,2,1471.74,3192.07,26.589,0.018,0,2694.3,3192.1,,17Am05,,
250.7088375,44.46868056,2654,2,1499.86,4438.58,26.589,0.018,0,2666.1,4438.6,,17Am05,,
250.60099167,44.49192222,2654,2,7.28,3996.08,26.593,0.019,0,4158.7,3996.1,,17Am05,,
250.61840833,44.61928333,2654,2,258.49,1516.92,26.615,0.019,0,3907.5,1516.9,,17Am05,,
250.721225,44.61625556,2654,2,1683.32,1564.77,26.627,0.019,0,2482.7,1564.8,,17Am05,,
250.65992917,44.52100556,2654,2,825.05,3426.98,26.633,0.019,0,3340.9,3427.0,,17Am05,,
250.6763,44.68097222,2654,2,1066.9,303.99,26.634,0.019,0,3099.1,304.0,,17Am05,,
250.61350833,44.50205833,2654,2,181.07,3798.66,26.653,0.019,-1,3984.9,3798.7,,17Am05,,
250.65117083,44.65600556,2654,2,715.78,795.94,26.671,0.019,0,3450.2,795.9,,17Am05,,
250.69072083,44.60816944,2654,2,1259.12,1726.43,26.673,0.019,0,2906.9,1726.4,,17Am05,,
250.70642917,44.52561944,2654,2,1470.07,3332.92,26.675,0.019,0,2695.9,3332.9,,17Am05,,
250.60362917,44.66508333,2654,2,58.74,623.22,26.678,0.019,0,4107.3,623.2,,17Am05,,
250.7192375,44.66700833,2654,2,1661.09,571.97,26.679,0.019,0,2504.9,572.0,,17Am05,,
250.60359583,44.5198,2654,2,45.13,3454.84,26.68,0.02,0,4120.9,3454.8,,17Am05,,
250.70449167,44.66435278,2654,2,1456.03,626.02,26.681,0.019,0,2710.0,626.0,,17Am05,,
250.72635,44.47503333,2654,2,1743.34,4313.53,26.684,0.02,0,2422.7,4313.5,,17Am05,,
250.61865417,44.61923056,2654,2,261.89,1517.96,26.688,0.02,0,3904.1,1518.0,,17Am05,,
250.65185417,44.50016389,2654,2,711.58,3832.5,26.69,0.02,0,3454.4,3832.5,,17Am05,,
250.66834167,44.51209167,2654,2,941.02,3599.43,26.697,0.02,0,3225.0,3599.4,,17Am05,,
250.61765833,44.53208333,2654,2,240.7,3215.23,26.699,0.02,0,3925.3,3215.2,,17Am05,,
250.73854167,44.47881944,2654,2,1912.79,4238.91,26.7,0.02,0,2253.2,4238.9,,17Am05,,
250.64317917,44.46273333,2654,2,589.33,4559.16,26.701,0.02,0,3576.7,4559.2,,17Am05,,
250.62083333,44.65621667,2654,2,295.93,795.0,26.703,0.02,0,3870.1,795.0,,17Am05,,
250.63510833,44.58155,2654,2,486.0,2251.27,26.707,0.02,0,3680.0,2251.3,,17Am05,,
250.74355417,44.47380278,2654,2,1982.37,4335.79,26.708,0.02,0,2183.6,4335.8,,17Am05,,
250.60734167,44.65607778,2654,2,109.17,799.07,26.712,0.02,0,4056.8,799.1,,17Am05,,
250.7192375,44.66682222,2654,2,1661.07,575.63,26.715,0.02,0,2504.9,575.6,,17Am05,,
250.67410417,44.65711667,2654,2,1033.89,771.54,26.716,0.02,1,3132.1,771.5,,17Am05,,
250.71967917,44.64992222,2654,2,1665.23,906.59,26.717,0.02,-1,2500.8,906.6,,17Am05,,
250.7289375,44.532375,2654,2,1783.04,3199.19,26.721,0.02,0,2383.0,3199.2,,17Am05,,
250.69974167,44.64481667,2654,2,1387.91,1009.0,26.725,0.02,0,2778.1,1009.0,,17Am05,,
250.62819167,44.56748611,2654,2,389.1,2525.81,26.734,0.02,0,3776.9,2525.8,,17Am05,,
250.65421667,44.57465278,2654,2,750.21,2383.88,26.749,0.02,0,3415.8,2383.9,,17Am05,,
250.6966,44.61833333,2654,2,1341.58,1527.26,26.775,0.021,0,2824.4,1527.3,,17Am05,,
250.7251625,44.67764722,2654,2,1744.66,362.57,26.776,0.021,1,2421.3,362.6,,17Am05,,
250.61383333,44.67321944,2654,2,201.0,462.88,26.777,0.021,0,3965.0,462.9,,17Am05,,
250.65187083,44.503625,2654,2,712.19,3765.35,26.777,0.021,0,3453.8,3765.4,,17Am05,,
250.68364167,44.55353333,2654,2,1156.18,2792.25,26.787,0.021,0,3009.8,2792.2,,17Am05,,
250.63995833,44.64778611,2654,2,559.76,958.03,26.788,0.021,0,3606.2,958.0,,17Am05,,
250.72835417,44.5524,2654,2,1776.6,2809.35,26.81,0.021,0,2389.4,2809.4,,17Am05,,
250.71466667,44.59781667,2654,2,1590.15,1925.59,26.816,0.021,0,2575.9,1925.6,,17Am05,,
250.6104,44.53933611,2654,2,140.71,3074.87,26.816,0.021,0,4025.3,3074.9,,17Am05,,
250.64249583,44.46516389,2654,2,580.0,4512.09,26.82,0.021,0,3586.0,4512.1,,17Am05,,
250.6587875,44.60536389,2654,2,816.19,1784.71,26.825,0.021,0,3349.8,1784.7,,17Am05,,
250.6626625,44.46044722,2654,2,859.08,4602.11,26.834,0.022,0,3306.9,4602.1,,17Am05,,
250.7123375,44.56977778,2654,2,1555.41,2472.69,26.835,0.021,0,2610.6,2472.7,,17Am05,,
250.60009583,44.59864167,2654,2,3.31,1921.23,26.835,0.022,0,4162.7,1921.2,,17Am05,,
250.68740417,44.67843889,2654,2,1220.79,352.29,26.836,0.021,0,2945.2,352.3,,17Am05,,
250.63870417,44.68528333,2654,2,546.53,223.89,26.844,0.022,1,3619.5,223.9,,17Am05,,
250.61160417,44.52029167,2654,2,155.9,3444.81,26.846,0.022,0,4010.1,3444.8,,17Am05,,
250.70385833,44.67981667,2654,2,1449.11,322.99,26.857,0.022,0,2716.9,323.0,,17Am05,,
250.74007083,44.49162222,2654,2,1934.78,3990.14,26.865,0.022,0,2231.2,3990.1,,17Am05,,
250.73683333,44.49607778,2654,2,1890.26,3903.95,26.866,0.022,0,2275.7,3903.9,,17Am05,,
250.73590417,44.52324167,2654,2,1879.14,3376.0,26.871,0.022,0,2286.9,3376.0,,17Am05,,
250.6063625,44.5169,2654,2,83.09,3510.96,26.871,0.022,0,4082.9,3511.0,,17Am05,,
250.73159167,44.51951389,2654,2,1818.93,3448.96,26.872,0.022,0,2347.1,3449.0,,17Am05,,
250.60833333,44.60963056,2654,2,118.08,1706.23,26.872,0.022,0,4047.9,1706.2,,17Am05,,
250.68755,44.46743889,2654,2,1204.52,4464.51,26.872,0.022,0,2961.5,4464.5,,17Am05,,
250.68678333,44.55758611,2654,2,1200.07,2713.02,26.879,0.022,0,2965.9,2713.0,,17Am05,,
250.68242083,44.53771667,2654,2,1137.9,3100.03,26.89,0.022,0,3028.1,3100.0,,17Am05,,
250.6935875,44.63905833,2654,2,1302.03,1122.57,26.89,0.022,0,2864.0,1122.6,,17Am05,,
250.69453333,44.47176667,2654,2,1301.77,4379.99,26.891,0.022,0,2864.2,4380.0,,17Am05,,
250.62372917,44.53144444,2654,2,324.58,3227.14,26.893,0.022,0,3841.4,3227.1,,17Am05,,
250.6526375,44.49577222,2654,2,722.27,3917.65,26.896,0.022,0,3443.7,3917.6,,17Am05,,
250.627,44.52026944,2654,2,369.12,3444.0,26.9,0.023,0,3796.9,3444.0,,17Am05,,
250.67029583,44.56421111,2654,2,971.88,2585.68,26.91,0.023,0,3194.1,2585.7,,17Am05,,
250.6393875,44.584675,2654,2,545.65,2189.98,26.916,0.023,0,3620.4,2190.0,,17Am05,,
250.7102875,44.56808611,2654,2,1526.84,2505.85,26.927,0.023,0,2639.2,2505.9,,17Am05,,
250.69998333,44.48308611,2654,2,1377.85,4159.8,26.928,0.023,0,2788.1,4159.8,,17Am05,,
250.6145,44.59725556,2654,2,202.34,1947.05,26.937,0.023,0,3963.7,1947.1,,17Am05,,
250.72835417,44.47589722,2654,2,1771.46,4296.6,26.941,0.023,0,2394.5,4296.6,,17Am05,,
250.69443333,44.63838056,2654,2,1313.71,1135.65,26.952,0.023,0,2852.3,1135.7,,17Am05,,
250.70688333,44.53255556,2654,2,1477.02,3197.96,26.954,0.023,0,2689.0,3198.0,,17Am05,,
250.66668333,44.46776944,2654,2,915.15,4459.82,26.955,0.023,0,3250.9,4459.8,,17Am05,,
250.61699167,44.50433056,2654,2,229.24,3754.24,26.96,0.023,0,3936.8,3754.2,,17Am05,,
250.6085125,44.60216667,2654,2,120.02,1851.77,26.963,0.023,0,4046.0,1851.8,,17Am05,,
250.74383333,44.52105556,2654,2,1989.05,3417.64,26.966,0.023,0,2176.9,3417.6,,17Am05,,
250.6973625,44.69000556,2654,2,1360.11,124.03,26.966,0.023,0,2805.9,124.0,,17Am05,,
250.72530833,44.67390278,2654,2,1746.11,436.01,26.967,0.023,0,2419.9,436.0,,17Am05,,
250.7206875,44.555825,2654,2,1670.29,2743.62,26.969,0.023,0,2495.7,2743.6,,17Am05,,
250.67255833,44.483975,2654,2,997.51,4144.97,26.984,0.024,0,3168.5,4145.0,,17Am05,,
250.6323875,44.59142778,2654,2,449.44,2058.98,26.985,0.024,0,3716.6,2059.0,,17Am05,,
250.6442875,44.60614444,2654,2,615.34,1770.9,26.987,0.024,0,3550.7,1770.9,,17Am05,,
250.72804167,44.552175,2654,2,1772.03,2813.89,26.991,0.024,0,2394.0,2813.9,,17Am05,,
250.6255875,44.51412778,2654,2,349.02,3563.45,26.994,0.024,-1,3817.0,3563.4,,17Am05,,
250.60962083,44.58645278,2654,2,133.7,2157.89,26.998,0.024,0,4032.3,2157.9,,17Am05,,
250.6957375,44.68335,2654,2,1336.95,254.76,26.999,0.024,0,2829.1,254.8,,17Am05,,
250.63984167,44.50554722,2654,2,545.85,3728.99,27.008,0.024,0,3620.1,3729.0,,17Am05,,
250.61412917,44.67292222,2654,2,205.13,468.76,27.009,0.024,0,3960.9,468.8,,17Am05,,
250.72179167,44.64631944,2654,2,1694.04,976.82,27.01,0.024,0,2472.0,976.8,,17Am05,,
250.62875833,44.56703056,2654,2,397.0,2534.58,27.011,0.024,0,3769.0,2534.6,,17Am05,,
